orth_,lemma_,tag_,pos_,dep_,head,is_stop,is_punct,is_digit
domki,domek,SUBST,NOUN,obj,chronimy,False,False,False
dla,dla,PREP,ADP,case,lato,True,False,False
jeży,jeż,ADJ,PROPN,amod,lato,False,False,False
wolskie,wolski,ADJ,ADJ,amod,lato,False,False,False
lato,lato,SUBST,NOUN,obl:arg,chronimy,False,False,False
filmowe,filmowy,ADJ,ADJ,amod,lato,False,False,False
chronimy,chronić,FIN,VERB,ROOT,chronimy,False,False,False
jerzyki,jerzyk,SUBST,NOUN,obj,chronimy,False,False,False
i,i,CONJ,CCONJ,cc,wróble,True,False,False
wróble,wróbel,SUBST,NOUN,conj,jerzyki,False,False,False
na,na,PREP,ADP,case,woli,True,False,False
woli,wole,SUBST,NOUN,obl,chronimy,False,False,False
-,-,INTERP,PUNCT,punct,chronimy,False,True,False
skrzynki,skrzynka,SUBST,NOUN,nsubj,czysta,False,False,False
lęgowe,lęgowy,ADJ,ADJ,amod,skrzynki,False,False,False
czysta,czysty,ADJ,ADJ,conj,chronimy,False,False,False
wisła,wisła,SUBST,PROPN,nsubj,czysta,False,False,False
na,na,PREP,ADP,case,pradze,True,False,False
pradze,pradze,SUBST,PROPN,nmod,wola,False,False,False
południe,południe,SUBST,NOUN,flat,pradze,False,False,False
wola,wole,SUBST,NOUN,obl,czysta,False,False,False
na,na,PREP,ADP,case,koła,True,False,False
2,2,NUM,NUM,nummod,koła,False,False,True
koła,kół,SUBST,NOUN,nmod,wola,False,False,False
!,!,INTERP,PUNCT,punct,chronimy,False,True,False
kontraruch,kontraruch,SUBST,NOUN,nsubj,chronimy,False,False,False
rowerowy,rowerowy,ADJ,ADJ,amod,kontraruch,False,False,False
w,w,PREP,ADP,case,dzielnicy,True,False,False
całej,cały,ADJ,ADJ,amod,dzielnicy,False,False,False
dzielnicy,dzielnica,SUBST,NOUN,nmod,kontraruch,False,False,False
bielańska,bielański,ADJ,ADJ,amod,plaża,False,False,False
plaża,plaża,SUBST,NOUN,conj,kontraruch,False,False,False
nad,nad,PREP,ADP,case,wisłą,True,False,False
wisłą,wisłą,SUBST,PROPN,nmod,plaża,False,False,False
chronimy,chronić,FIN,VERB,ROOT,chronimy,False,False,False
jerzyki,jerzyk,SUBST,NOUN,obj,chronimy,False,False,False
i,i,CONJ,CCONJ,cc,wróble,True,False,False
wróble,wróbel,SUBST,NOUN,conj,jerzyki,False,False,False
na,na,PREP,ADP,case,pradze,True,False,False
pradze,pradze,SUBST,PROPN,obl,chronimy,False,False,False
-południe,-południe,SUBST,ADJ,amod,pradze,False,False,False
-,-,INTERP,PUNCT,punct,chronimy,False,True,False
skrzynki,skrzynka,SUBST,NOUN,obj,chronimy,False,False,False
lęgowe,lęgowy,ADJ,ADJ,amod,leczenie,False,False,False
leczenie,leczenie,SUBST,NOUN,nmod,skrzynki,False,False,False
i,i,CONJ,CCONJ,cc,sterylizacja,True,False,False
sterylizacja,sterylizacja,SUBST,NOUN,conj,skrzynki,False,False,False
wolno,wolno,ADV,ADV,advmod,żyjących,False,False,False
żyjących,żyjący,PACT,ADJ,acl,skrzynki,False,False,False
kotów,kot,SUBST,NOUN,iobj,żyjących,False,False,False
ćwiczenia,ćwiczenie,SUBST,NOUN,nmod,skrzynki,False,False,False
dla,dla,PREP,ADP,case,seniorów,True,False,False
seniorów,senior,SUBST,NOUN,nmod,ćwiczenia,False,False,False
na,na,PREP,ADP,case,siłowniach,True,False,False
otwartych,otwarty,ADJ,ADJ,acl,siłowniach,False,False,False
siłowniach,siłownia,SUBST,NOUN,nmod,seniorów,False,False,False
rozwijamy,rozwijać,FIN,VERB,conj,chronimy,False,False,False
wolskie,wolski,ADJ,ADJ,amod,maluchy,False,False,False
maluchy,maluch,SUBST,NOUN,obj,rozwijamy,False,False,False
skarby,skarb,SUBST,NOUN,nmod,maluchy,False,False,False
woli,woleć,SUBST,VERB,iobj,rozwijamy,False,False,False
.,.,INTERP,PUNCT,punct,chronimy,False,True,False
czego,czego,SUBST,PRON,iobj,wiesz,False,False,False
nie,nie,QUB,PART,advmod:neg,wiesz,True,False,False
wiesz,wiedzieć,FIN,VERB,ROOT,wiesz,False,False,False
o,o,PREP,ADP,case,dzielnicy,True,False,False
swojej,swojej,ADJ,DET,det:poss,dzielnicy,False,False,False
dzielnicy,dzielnica,SUBST,NOUN,obl:arg,wiesz,False,False,False
?,?,INTERP,PUNCT,punct,wiesz,False,True,False
chronimy,chronić,FIN,VERB,ROOT,chronimy,False,False,False
jerzyki,jerzyk,SUBST,NOUN,obj,chronimy,False,False,False
i,i,CONJ,CCONJ,cc,wróble,True,False,False
wróble,wróbel,SUBST,NOUN,conj,jerzyki,False,False,False
na,na,PREP,ADP,case,bielanach,True,False,False
bielanach,bielanach,SUBST,NOUN,obl,chronimy,False,False,False
-,-,INTERP,PUNCT,punct,skrzynki,False,True,False
skrzynki,skrzynka,SUBST,NOUN,obj,chronimy,False,False,False
lęgowe,lęgowy,ADJ,ADJ,amod,skrzynki,False,False,False
czyste,czysty,ADJ,ADJ,amod,powietrze,False,False,False
powietrze,powietrze,SUBST,NOUN,nmod,skrzynki,False,False,False
dla,dla,PREP,ADP,case,targówka,True,False,False
targówka,targówka,SUBST,NOUN,nmod,skrzynki,False,False,False
-,-,INTERP,PUNCT,punct,nasadzenia,False,True,False
nasadzenia,nasadzenia,GER,NOUN,conj,skrzynki,False,False,False
drzew,drzewo,SUBST,NOUN,nmod,nasadzenia,False,False,False
tai,tai,SUBST,NOUN,nmod,nasadzenia,False,False,False
chi,chi,SUBST,NOUN,nmod,tai,False,False,False
na,na,PREP,ADP,case,powietrzu,True,False,False
świeżym,świeży,ADJ,ADJ,amod,powietrzu,False,False,False
powietrzu,powietrze,SUBST,NOUN,nmod,nasadzenia,False,False,False
ogródek,ogródka,SUBST,NOUN,obj,nasadzenia,False,False,False
przy,przy,PREP,ADP,case,przystanku,True,False,False
przystanku,przystanek,SUBST,NOUN,nmod,ogródek,False,False,False
autobusowym,autobusowy,ADJ,ADJ,amod,przystanku,False,False,False
"""","""",INTERP,PUNCT,punct,przystanku,False,True,False
antka,antek,SUBST,PROPN,nmod,ogródek,False,False,False
rozpylacza,rozpylacz,SUBST,NOUN,nmod,antka,False,False,False
01,01,SUBST,ADJ,flat,rozpylacza,False,False,True
"""","""",INTERP,PUNCT,punct,antka,False,True,False
wiem,wiedzieć,FIN,VERB,ROOT,wiem,False,False,False
czym,czym,SUBST,PRON,iobj,oddycham,False,False,False
oddycham,oddychać,SUBST,VERB,ccomp,wiem,False,False,False
!,!,INTERP,PUNCT,punct,wiem,False,True,False
-,-,INTERP,PUNCT,punct,tablica,False,True,False
tablica,tablica,SUBST,NOUN,ROOT,tablica,False,False,False
informująca,informująca,PACT,ADJ,acl,tablica,False,False,False
o,o,PREP,ADP,case,zanieczyszczenia,True,False,False
poziomie,poziom,SUBST,NOUN,fixed,o,False,False,False
zanieczyszczenia,zanieczyszczenie,SUBST,NOUN,obl:arg,informująca,False,False,False
powietrza,powietrze,SUBST,NOUN,nmod:arg,zanieczyszczenia,False,False,False
(,(,SUBST,PUNCT,punct,praga,False,True,False
praga,praga,SUBST,ADJ,nmod,zanieczyszczenia,False,False,False
-,-,SUBST,PUNCT,punct,południe,False,True,False
południe,południe,SUBST,NOUN,conj,praga,False,False,False
),),INTERP,PUNCT,punct,praga,False,True,False
virtualna,virtualna,ADJ,ADJ,nmod,tablica,False,False,False
warszawa,warszawa,SUBST,PROPN,flat,virtualna,False,False,False
–,–,INTERP,PUNCT,punct,turystyka,False,True,False
turystyka,turystyka,SUBST,NOUN,conj,tablica,False,False,False
dostępna,dostępny,ADJ,ADJ,amod,turystyka,False,False,False
dla,dla,PREP,ADP,case,wszystkich,True,False,False
wszystkich,wszystkich,SUBST,PRON,obl,dostępna,True,False,False
",",",",INTERP,PUNCT,punct,niepełnosprawnych,False,True,False
również,również,QUB,PART,advmod:emph,niepełnosprawnych,True,False,False
niepełnosprawnych,pełnosprawny,SUBST,ADJ,amod,wszystkich,False,False,False
.,.,INTERP,PUNCT,punct,tablica,False,True,False
ratujemy,ratować,FIN,VERB,ROOT,ratujemy,False,False,False
drzewa,drzewo,SUBST,NOUN,obj,ratujemy,False,False,False
parku,park,SUBST,NOUN,nmod,drzewa,False,False,False
skaryszewskiego,skaryszewski,ADJ,ADJ,amod,parku,False,False,False
-,-,INTERP,PUNCT,punct,wiązania,False,True,False
wiązania,wiązanie,SUBST,NOUN,conj,drzewa,False,False,False
elastyczne,elastyczny,ADJ,ADJ,amod,wiązania,False,False,False
w,w,PREP,ADP,case,koronach,True,False,False
koronach,korona,SUBST,NOUN,nmod,wiązania,False,False,False
drzew,drzewo,SUBST,NOUN,nmod,koronach,False,False,False
na,na,PREP,ADP,case,podstawie,True,False,False
podstawie,podstawa,SUBST,NOUN,nmod,koronach,False,False,False
ekspertyzy,ekspertyza,SUBST,NOUN,nmod:arg,podstawie,False,False,False
dendrologicznej,dendrologiczny,SUBST,ADJ,amod,ekspertyzy,False,False,False
.,.,INTERP,PUNCT,punct,ratujemy,False,True,False
serek,serek,SUBST,NOUN,nsubj,wola,False,False,False
-,-,INTERP,PUNCT,punct,miejsce,False,True,False
miejsce,miejsce,SUBST,NOUN,conj,serek,False,False,False
spotkań,spotkanie,SUBST,NOUN,nmod,miejsce,False,False,False
i,i,CONJ,CCONJ,cc,relaksu,True,False,False
relaksu,relaks,SUBST,NOUN,conj,spotkań,False,False,False
przy,przy,PREP,ADP,case,metrze,True,False,False
metrze,metro,SUBST,NOUN,nmod,miejsce,False,False,False
słodowiec,słodowiec,SUBST,VERB,dep,serek,False,False,False
wodny,wodny,ADJ,ADJ,amod,plac,False,False,False
plac,plac,SUBST,NOUN,appos,serek,False,False,False
zabaw,zabawa,SUBST,NOUN,nmod:arg,plac,False,False,False
dla,dla,PREP,ADP,case,białołęki,True,False,False
białołęki,białołęki,SUBST,PROPN,nmod,plac,False,False,False
nakarm,nakarmić,IMPT,VERB,punct,serek,False,False,False
dziecko,dziecko,SUBST,NOUN,nsubj,zdrowiem,False,False,False
zdrowiem,zdrowie,SUBST,NOUN,iobj,nakarm,False,False,False
czysta,czysty,ADJ,ADJ,amod,wisła,False,False,False
wisła,wisła,SUBST,PROPN,appos,serek,False,False,False
na,na,PREP,ADP,case,bielanach,True,False,False
bielanach,bielanach,SUBST,NOUN,nmod,wola,False,False,False
moja,moja,ADJ,DET,det:poss,wola,True,False,False
wola,wole,SUBST,NOUN,ROOT,wola,False,False,False
-,-,INTERP,PUNCT,punct,centrum,False,True,False
centrum,centrum,SUBST,NOUN,appos,wola,False,False,False
dialogu,dialog,SUBST,NOUN,nmod:arg,centrum,False,False,False
społecznego,społeczny,ADJ,ADJ,amod,dialogu,False,False,False
przejazd,przejazd,SUBST,NOUN,nmod,wola,False,False,False
rowerowy,rowerowy,ADJ,ADJ,amod,przejazd,False,False,False
przez,przez,PREP,ADP,case,skrzyżowanie,True,False,False
skrzyżowanie,skrzyżowanie,SUBST,NOUN,nmod,przejazd,False,False,False
grenadierów,grenadier,SUBST,NOUN,nmod:arg,skrzyżowanie,False,False,False
i,i,CONJ,CCONJ,cc,alei,True,False,False
alei,aleja,SUBST,NOUN,conj,skrzyżowanie,False,False,False
stanów,stan,SUBST,NOUN,nmod:arg,alei,False,False,False
zjednoczonych,zjednoczonych,ADJ,ADJ,amod,stanów,False,False,False
przystań,przystań,SUBST,NOUN,nmod,przejazd,False,False,False
zdziarska,zdziarski,ADJ,ADJ,amod,przystań,False,False,False
-,-,INTERP,PUNCT,punct,miejsce,False,True,False
ogólnodostępne,ogólnodostępny,ADJ,ADJ,amod,miejsce,False,False,False
miejsce,miejsce,SUBST,NOUN,conj,przystań,False,False,False
rekreacji,rekreacja,SUBST,NOUN,nmod:arg,miejsce,False,False,False
i,i,CONJ,CCONJ,cc,wypoczynku,True,False,False
wypoczynku,wypoczynek,SUBST,NOUN,conj,rekreacji,False,False,False
nad,nad,PREP,ADP,case,kanałem,True,False,False
kanałem,kanał,SUBST,NOUN,nmod,miejsce,False,False,False
żerańskim,żerański,ADJ,ADJ,amod,kanałem,False,False,False
.,.,INTERP,PUNCT,punct,wola,False,True,False
tężnia,tężnia,SUBST,NOUN,ROOT,tężnia,False,False,False
"""","""",SUBST,PUNCT,punct,maciejka,False,True,False
maciejka,maciejka,SUBST,NOUN,nmod,tężnia,False,False,False
"""","""",INTERP,PUNCT,punct,maciejka,False,True,False
w,w,PREP,ADP,case,parku,True,False,False
parku,park,SUBST,NOUN,nmod,tężnia,False,False,False
jana,jana,SUBST,PROPN,nmod,parku,False,False,False
pawła,paweł,SUBST,PROPN,flat,jana,False,False,False
ii,ii,ADJ,PROPN,flat,pawła,False,False,False
 , ,_SP,SPACE,dep,ii,False,False,False
dofinansowanie,dofinansowanie,GER,NOUN,nmod:arg,tężnia,False,False,False
zakupu,zakup,SUBST,NOUN,obj,dofinansowanie,False,False,False
książek,książka,SUBST,NOUN,nmod:arg,zakupu,False,False,False
",",",",INTERP,PUNCT,punct,audiobooków,False,True,False
audiobooków,audiobook,SUBST,NOUN,conj,książek,False,False,False
i,i,CONJ,CCONJ,cc,literatury,True,False,False
literatury,literatura,SUBST,NOUN,conj,książek,False,False,False
obcojęzycznej,obcojęzyczny,ADJ,ADJ,amod,literatury,False,False,False
dla,dla,PREP,ADP,case,biblioteki,True,False,False
biblioteki,biblioteka,SUBST,NOUN,nmod,zakupu,False,False,False
publicznej,publiczny,ADJ,ADJ,amod,biblioteki,False,False,False
w,w,PREP,ADP,case,dzielnicy,True,False,False
dzielnicy,dzielnica,SUBST,NOUN,nmod,dofinansowanie,False,False,False
bielany,bielany,ADJ,ADJ,amod,dzień,False,False,False
dzień,dzienie,SUBST,NOUN,obj,dofinansowanie,False,False,False
walki,walka,SUBST,NOUN,nmod:arg,dzień,False,False,False
z,z,PREP,ADP,case,rakiem,True,False,False
rakiem,rak,SUBST,NOUN,nmod:arg,walki,False,False,False
piersi,pierś,SUBST,NOUN,nmod:arg,rakiem,False,False,False
na,na,PREP,ADP,case,bielanach,True,False,False
bielanach,bielanach,SUBST,NOUN,nmod,rakiem,False,False,False
płuca,płuco,SUBST,NOUN,nmod,dzień,False,False,False
tarchomina,tarchomina,SUBST,PROPN,nmod,płuca,False,False,False
-,-,INTERP,PUNCT,punct,drzew,False,True,False
więcej,więcej,NUM,DET,det:numgov,drzew,True,False,False
drzew,drzewo,SUBST,NOUN,nmod,płuca,False,False,False
przy,przy,PREP,ADP,case,światowida,True,False,False
światowida,światowida,SUBST,ADV,nmod,płuca,False,False,False
czysta,czysty,ADJ,ADJ,amod,dzień,False,False,False
wisła,wisła,SUBST,PROPN,nsubj,czysta,False,False,False
na,na,PREP,ADP,case,domki,True,False,False
białołęce,białołęce,ADJ,ADJ,amod,domki,False,False,False
domki,domek,SUBST,NOUN,obl:arg,czysta,False,False,False
dla,dla,PREP,ADP,case,owadów,True,False,False
owadów,owad,SUBST,NOUN,nmod,domki,False,False,False
zapylających,zapylających,PACT,ADJ,acl,owadów,False,False,False
zakup,zakup,SUBST,NOUN,obj,zapylających,False,False,False
książek,książka,SUBST,NOUN,nmod:arg,zakup,False,False,False
nowości,nowość,SUBST,NOUN,nmod,książek,False,False,False
dla,dla,PREP,ADP,case,wypożyczalni,True,False,False
wypożyczalni,wypożyczalnia,SUBST,NOUN,obl,zapylających,False,False,False
nr,nr,BREV,X,nmod,wypożyczalni,False,False,False
100,100,NUM,NUM,nummod,ul,False,False,True
ul,ul,BREV,X,nmod,nr,False,False,False
zwycięzców,zwycięzca,SUBST,NOUN,nmod:arg,ul,False,False,False
46,46,ADJ,X,nummod,oświetlenie,False,False,True
oświetlenie,oświetlenie,SUBST,NOUN,nmod:arg,ul,False,False,False
wału,wał,SUBST,NOUN,obj,oświetlenie,False,False,False
wiślanego,wiślany,ADJ,ADJ,amod,latarniami,False,False,False
ekologicznymi,ekologiczny,ADJ,ADJ,amod,latarniami,False,False,False
latarniami,latarnia,SUBST,NOUN,nmod,wału,False,False,False
led,leda,SUBST,NOUN,amod,wału,False,False,False
budki,budka,SUBST,NOUN,obj,oświetlenie,False,False,False
lęgowe,lęgowy,ADJ,ADJ,amod,budki,False,False,False
dla,dla,PREP,ADP,case,ptaków,True,False,False
ptaków,ptak,SUBST,NOUN,nmod,budki,False,False,False
ochrona,ochrona,SUBST,NOUN,obj,oświetlenie,False,False,False
drzew,drzewo,SUBST,NOUN,nmod:arg,ochrona,False,False,False
saskiej,saski,ADJ,ADJ,amod,kępy,False,False,False
kępy,kępa,SUBST,NOUN,nmod,drzew,False,False,False
za,za,PREP,ADP,case,rozwiązań,True,False,False
pomocą,pomoc,SUBST,NOUN,fixed,za,False,False,False
specjalistycznych,specjalistyczny,ADJ,ADJ,amod,rozwiązań,False,False,False
rozwiązań,rozwiązanie,SUBST,NOUN,nmod,ochrona,False,False,False
poprawiających,poprawiających,PACT,ADJ,acl,rozwiązań,False,False,False
ich,on,PPRON3,PRON,nmod,żywotność,True,False,False
żywotność,żywotność,SUBST,NOUN,obj,poprawiających,False,False,False
i,i,CONJ,CCONJ,cc,bezpieczeństwo,True,False,False
zwiększających,zwiększających,PACT,ADJ,acl,bezpieczeństwo,False,False,False
bezpieczeństwo,bezpieczeństwo,SUBST,NOUN,conj,żywotność,False,False,False
przechodniów,przechodzień,SUBST,NOUN,nmod,bezpieczeństwo,False,False,False
naturalny,naturalny,ADJ,ADJ,amod,plac,False,False,False
plac,plac,SUBST,NOUN,obj,poprawiających,False,False,False
zabaw,zabawa,SUBST,NOUN,nmod:arg,plac,False,False,False
na,na,PREP,ADP,case,błoniach,True,False,False
błoniach,błoń,SUBST,NOUN,nmod,plac,False,False,False
elekcyjnych,elekcyjny,ADJ,ADJ,amod,błoniach,False,False,False
łąka,łąka,SUBST,NOUN,ROOT,łąka,False,False,False
kwietna,kwietny,ADJ,ADJ,amod,łąka,False,False,False
w,w,PREP,ADP,case,budowa,True,False,False
skaryszewskim,skaryszewski,ADJ,ADJ,amod,budowa,False,False,False
-,-,INTERP,PUNCT,punct,ekomiasto,False,True,False
ekomiasto,ekomiasto,ADJ,ADV,conj,skaryszewskim,False,False,False
budowa,budowa,SUBST,NOUN,nmod,łąka,False,False,False
300,300,NUM,NUM,nummod,m,False,False,True
m,m,BREV,X,nmod:arg,budowa,False,False,False
odcinka,odcinek,SUBST,NOUN,nmod:arg,m,False,False,False
drogi,droga,SUBST,NOUN,nmod:arg,odcinka,False,False,False
rowerowej,rowerowy,ADJ,ADJ,amod,drogi,False,False,False
na,na,PREP,ADP,case,białołęce,True,False,False
białołęce,białołęce,ADJ,NOUN,nmod,drogi,False,False,False
.,.,INTERP,PUNCT,punct,łąka,False,True,False
zagospodarowanie,zagospodarowanie,GER,NOUN,ROOT,zagospodarowanie,False,False,False
skweru,skwer,SUBST,NOUN,obj,zagospodarowanie,False,False,False
przy,przy,PREP,ADP,case,ul,True,False,False
ul,ul,BREV,X,nmod,zagospodarowanie,False,False,False
.,.,INTERP,PUNCT,punct,ul,False,True,False
schroegera,schroegera,SUBST,ADJ,nmod,ul,False,False,False
teatrzyki,teatrzyk,SUBST,NOUN,obj,zagospodarowanie,False,False,False
dla,dla,PREP,ADP,case,dzieci,True,False,False
dzieci,dziecko,SUBST,NOUN,nmod,teatrzyki,False,False,False
w,w,PREP,ADP,case,bibliotece,True,False,False
bibliotece,biblioteka,SUBST,NOUN,nmod,dzieci,False,False,False
dla,dla,PREP,ADP,case,dzieci,True,False,False
dzieci,dziecko,SUBST,NOUN,nmod,bibliotece,False,False,False
i,i,CONJ,CCONJ,cc,młodzieży,True,False,False
młodzieży,młodzież,SUBST,NOUN,conj,dzieci,False,False,False
nr,nr,BREV,X,nmod,dzieci,False,False,False
49,49,NUM,X,amod,nr,False,False,True
",",",",INTERP,PUNCT,punct,al,False,True,False
al,al,BREV,X,nmod,dzieci,False,False,False
.,.,INTERP,PUNCT,punct,al,False,True,False
reymonta,reymonta,SUBST,NOUN,nmod,luneta,False,False,False
6,6,NUM,NUM,amod:flat,luneta,False,False,True
widokowa,widokowy,ADJ,ADJ,amod,luneta,False,False,False
luneta,luneta,SUBST,NOUN,ROOT,luneta,False,False,False
panoramiczna,panoramiczny,ADJ,ADJ,amod,luneta,False,False,False
na,na,PREP,ADP,case,kopie,True,False,False
kopie,kopia,SUBST,NOUN,nmod,luneta,False,False,False
cwila,cwila,SUBST,PROPN,nmod:arg,kopie,False,False,False
.,.,INTERP,PUNCT,punct,luneta,False,True,False
koszenie,koszenie,GER,NOUN,ROOT,koszenie,False,False,False
bez,bez,PREP,ADP,case,spalin,True,False,False
spalin,spaliny,SUBST,NOUN,nmod,koszenie,False,False,False
i,i,CONJ,CCONJ,cc,hałasu,True,False,False
hałasu,hałas,SUBST,NOUN,conj,spalin,False,False,False
-,-,INTERP,PUNCT,punct,ekomiasto,False,True,False
ekomiasto,ekomiasto,SUBST,ADV,conj,koszenie,False,False,False
1,1,ADJ,ADJ,amod,ekomiasto,False,False,True
pszczoła,pszczoła,SUBST,NOUN,nmod,koszenie,False,False,False
też,też,QUB,PART,advmod:emph,pszczoła,True,False,False
człowiek,człowiek,SUBST,NOUN,nsubj,koszenie,False,False,False
",",",",INTERP,PUNCT,punct,skwerek,False,True,False
kwiatowy,kwiatowy,ADJ,ADJ,amod,skwerek,False,False,False
skwerek,skwerek,SUBST,NOUN,conj,człowiek,False,False,False
w,w,PREP,ADP,case,parku,True,False,False
okolicy,okolica,SUBST,NOUN,fixed,w,False,False,False
parku,park,SUBST,NOUN,nmod,człowiek,False,False,False
im,im,BREV,X,appos,parku,True,False,False
.,.,INTERP,PUNCT,punct,im,False,True,False
romana,romana,SUBST,PROPN,appos,człowiek,False,False,False
kozłowskiego,kozłowski,SUBST,ADJ,amod:flat,romana,False,False,False
 , ,_SP,SPACE,dep,romana,False,False,False
pij,pić,SUBST,VERB,appos,romana,False,False,False
",",",",INTERP,PUNCT,punct,warszawo,False,True,False
warszawo,warszawo,SUBST,ADV,parataxis:insert,człowiek,False,False,False
-,-,INTERP,PUNCT,punct,warszawo,False,True,False
na,na,PREP,ADP,case,bielanach,True,False,False
bielanach,bielanach,SUBST,NOUN,nmod,skwer,False,False,False
skwer,skwer,SUBST,NOUN,nmod,koszenie,False,False,False
krasińskiego,krasińskiego,ADJ,ADJ,amod,wypożyczalnia,False,False,False
wypożyczalnia,wypożyczalnia,SUBST,NOUN,nmod,skwer,False,False,False
gier,gra,SUBST,NOUN,nmod:arg,wypożyczalnia,False,False,False
planszowych,planszowy,ADJ,ADJ,amod,gier,False,False,False
oraz,oraz,CONJ,CCONJ,cc,miejsce,True,False,False
miejsce,miejsce,SUBST,NOUN,conj,skwer,False,False,False
do,do,PREP,ADP,case,grania,True,False,False
grania,granie,GER,NOUN,nmod,miejsce,False,False,False
w,w,PREP,ADP,case,miejscu,True,False,False
miejscu,miejsce,SUBST,NOUN,nmod,grania,False,False,False
aktywności,aktywność,SUBST,NOUN,nmod,miejscu,False,False,False
lokalnej,lokalny,ADJ,ADJ,amod,aktywności,False,False,False
plaża,plaża,SUBST,NOUN,nsubj,koszenie,False,False,False
na,na,PREP,ADP,case,białołęce,True,False,False
białołęce,białołęce,SUBST,NOUN,nmod,plaża,False,False,False
ii,ii,ADJ,ADJ,nmod,koszenie,False,False,False
(,(,INTERP,PUNCT,punct,strefa,False,True,False
strefa,strefa,SUBST,NOUN,nmod,koszenie,False,False,False
sportu,sport,SUBST,NOUN,nmod:arg,strefa,False,False,False
nad,nad,PREP,ADP,case,wisłą,True,False,False
wisłą,wisłą,SUBST,PROPN,nmod,sportu,False,False,False
na,na,PREP,ADP,case,białołęce,True,False,False
białołęce,białołęce,SUBST,NOUN,nmod,strefa,False,False,False
),),INTERP,PUNCT,punct,strefa,False,True,False
 , ,_SP,SPACE,dep,ucywilizować,False,False,False
kino,kino,SUBST,NOUN,flat, ,False,False,False
na,na,PREP,ADP,case,leżakach,True,False,False
leżakach,leżak,SUBST,NOUN,nmod,kino,False,False,False
słoń,słoń,SUBST,NOUN,amod, ,False,False,False
bielański,bielański,ADJ,PROPN,amod,słoń,False,False,False
przy,przy,PREP,ADP,case,stawach,True,False,False
stawach,stawa,SUBST,NOUN,nmod,słoń,False,False,False
brustmana,brustmana,ADJ,NOUN,nmod,stawach,False,False,False
-,-,INTERP,PUNCT,punct,zjeżdżalnia,False,True,False
zjeżdżalnia,zjeżdżalnia,SUBST,NOUN,conj, ,False,False,False
zielona,zielony,ADJ,ADJ,amod,zjeżdżalnia,False,False,False
białołęka,białołęka,SUBST,ADJ,amod,zjeżdżalnia,False,False,False
-,-,INTERP,PUNCT,punct,zielony,False,True,False
zielony,zielony,ADJ,ADJ,conj,białołęka,False,False,False
tarchomin,tarchomin,SUBST,PROPN,nmod,zjeżdżalnia,False,False,False
klub,kluba,SUBST,NOUN,appos,tarchomin,False,False,False
gier,gra,SUBST,NOUN,nmod,klub,False,False,False
wszelakich,wszelaki,ADJ,ADJ,amod,doświetlenie,False,False,False
doświetlenie,doświetlenie,SUBST,NOUN,nmod,tarchomin,False,False,False
przejść,przejście,SUBST,NOUN,xcomp,zjeżdżalnia,False,False,False
dla,dla,PREP,ADP,case,pieszych,True,False,False
pieszych,pieszy,SUBST,NOUN,obl,przejść,False,False,False
na,na,PREP,ADP,case,ursynowie,True,False,False
ursynowie,ursynowie,SUBST,NOUN,obl,przejść,False,False,False
południowym,południowy,ADJ,ADJ,amod,ursynowie,False,False,False
ucywilizować,ucywilizować,INF,VERB,ROOT,ucywilizować,False,False,False
przejście,przejście,SUBST,NOUN,obj,ucywilizować,False,False,False
piesze,pieszy,ADJ,PROPN,flat,przejście,False,False,False
"""","""",INTERP,PUNCT,punct,plażowa,False,True,False
plażowa,plażowy,ADJ,ADJ,amod,przejście,False,False,False
źródełka,źródełko,SUBST,NOUN,obl,ucywilizować,False,False,False
z,z,PREP,ADP,case,wodą,True,False,False
wodą,woda,SUBST,NOUN,nmod,źródełka,False,False,False
do,do,PREP,ADP,case,picia,True,False,False
picia,picie,GER,NOUN,nmod,źródełka,False,False,False
alejka,alejka,SUBST,NOUN,nsubj,wiem,False,False,False
wejściowa,wejściowy,ADJ,ADJ,amod,alejka,False,False,False
do,do,PREP,ADP,case,parku,True,False,False
parku,park,SUBST,NOUN,nmod,alejka,False,False,False
skaryszewskiego,skaryszewski,ADJ,ADJ,amod,parku,False,False,False
nad,nad,PREP,ADP,case,j,True,False,False
j,j,SUBST,X,nmod,parku,False,False,False
.,.,INTERP,PUNCT,punct,j,False,True,False
kamionkowskim,kamionkowski,ADJ,ADJ,amod,j,False,False,False
od,od,PREP,ADP,case,ul,True,False,False
ul,ul,BREV,X,obl,kamionkowskim,False,False,False
.,.,INTERP,PUNCT,punct,ul,False,True,False
międzynarodowej,międzynarodowy,ADJ,ADJ,amod,ul,False,False,False
 , ,_SP,SPACE,dep,ul,False,False,False
łąka,łąka,SUBST,NOUN,conj,alejka,False,False,False
kwietna,kwietny,ADJ,ADJ,amod,łąka,False,False,False
w,w,PREP,ADP,case,rejonie,True,False,False
rejonie,rejon,SUBST,NOUN,nmod,łąka,False,False,False
południowej,południowy,ADJ,ADJ,amod,stacji,False,False,False
stacji,stacja,SUBST,NOUN,nmod:arg,rejonie,False,False,False
metra,metrum,SUBST,NOUN,nmod:arg,stacji,False,False,False
wawrzyszew,wawrzyszew,SUBST,PROPN,nmod,metra,False,False,False
-,-,INTERP,PUNCT,punct,posadźmy,False,True,False
ekomiasto,ekomiasto,ADV,NOUN,obl,posadźmy,False,False,False
posadźmy,posadźmy,IMPT,ADJ,amod,stacji,False,False,False
